"Cell Type","K","W"
5,0.012884,0.99879
5,0.012884,0.99879
5,0.012941,0.98785
5,0.012941,0.98785
5,0.013239,0.97998
5,0.013239,0.97998
5,0.012797,0.97287
5,0.012797,0.97287
5,0.013438,0.95579
5,0.013438,0.95579
5,0.01377,0.94346
5,0.01377,0.94346
5,0.012958,0.93881
5,0.012958,0.93881
5,0.014102,0.92592
5,0.014102,0.92592
5,0.014076,0.91211
5,0.014076,0.91211
5,0.013577,0.89951
5,0.013577,0.89951
5,0.013204,0.89457
5,0.013204,0.89457
5,0.013217,0.8779
5,0.013217,0.8779
5,0.013682,0.86594
5,0.013682,0.86594
5,0.013596,0.8598
5,0.013596,0.8598
5,0.013797,0.84971
5,0.013797,0.84971
5,0.01329,0.8385
5,0.01329,0.8385
5,0.013429,0.82804
5,0.013429,0.82804
5,0.01331,0.81212
5,0.01331,0.81212
5,0.013216,0.80712
5,0.013216,0.80712
5,0.012969,0.78963
5,0.012969,0.78963
5,0.013072,0.77752
5,0.013072,0.77752
5,0.012663,0.77233
5,0.012663,0.77233
5,0.012915,0.75816
5,0.012915,0.75816
5,0.012731,0.75243
5,0.012731,0.75243
5,0.012747,0.73988
5,0.012747,0.73988
5,0.012522,0.72988
5,0.012522,0.72988
5,0.012058,0.72175
5,0.012058,0.72175
5,0.011933,0.71029
5,0.011933,0.71029
5,0.011814,0.70307
5,0.011814,0.70307
5,0.01091,0.69216
5,0.01091,0.69216
5,0.010685,0.68977
5,0.010685,0.68977
5,0.010178,0.68753
5,0.010178,0.68753
5,0.010046,0.67664
5,0.010046,0.67664
5,0.009867,0.6716
5,0.009867,0.6716
5,0.0097936,0.66544
5,0.0097936,0.66544
5,0.0095158,0.65967
5,0.0095158,0.65967
5,0.0094173,0.66224
5,0.0094173,0.66224
5,0.0095604,0.65717
5,0.0095604,0.65717
5,0.0098169,0.65342
5,0.0098169,0.65342
5,0.0097477,0.65191
5,0.0097477,0.65191
5,0.009916,0.64968
5,0.009916,0.64968
5,0.010204,0.65062
5,0.010204,0.65062
5,0.0097731,0.65638
5,0.0097731,0.65638
5,0.0097614,0.65238
5,0.0097614,0.65238
5,0.010164,0.65362
5,0.010164,0.65362
5,0.010099,0.65349
5,0.010099,0.65349
5,0.010694,0.66145
5,0.010694,0.66145
5,0.010583,0.67009
5,0.010583,0.67009
5,0.010532,0.6742
5,0.010532,0.6742
5,0.010886,0.67734
5,0.010886,0.67734
5,0.011059,0.67405
5,0.011059,0.67405
5,0.010895,0.6848
5,0.010895,0.6848
5,0.010797,0.69398
5,0.010797,0.69398
5,0.01141,0.69997
5,0.01141,0.69997
5,0.011309,0.70762
5,0.011309,0.70762
5,0.011778,0.71053
5,0.011778,0.71053
5,0.011758,0.71087
5,0.011758,0.71087
5,0.011153,0.72447
5,0.011153,0.72447
5,0.011608,0.72556
5,0.011608,0.72556
5,0.010993,0.7419
5,0.010993,0.7419
5,0.011098,0.75377
5,0.011098,0.75377
5,0.011196,0.76001
5,0.011196,0.76001
5,0.011144,0.77829
5,0.011144,0.77829
5,0.011543,0.78625
5,0.011543,0.78625
5,0.011442,0.80603
5,0.011442,0.80603
5,0.012005,0.81378
5,0.012005,0.81378
5,0.01202,0.81718
5,0.01202,0.81718
5,0.012311,0.82515
5,0.012311,0.82515
5,0.012823,0.83229
5,0.012823,0.83229
5,0.012806,0.84564
5,0.012806,0.84564
5,0.013428,0.84775
5,0.013428,0.84775
5,0.013601,0.85977
5,0.013601,0.85977
5,0.013505,0.87038
5,0.013505,0.87038
5,0.01363,0.87939
5,0.01363,0.87939
5,0.01461,0.8806
5,0.01461,0.8806
5,0.014269,0.88933
5,0.014269,0.88933
5,0.01466,0.90181
5,0.01466,0.90181
5,0.014553,0.90821
5,0.014553,0.90821
5,0.014441,0.92363
5,0.014441,0.92363
5,0.014195,0.93057
5,0.014195,0.93057
5,0.013824,0.94798
5,0.013824,0.94798
5,0.014435,0.95313
5,0.014435,0.95313
5,0.014278,0.95891
5,0.014278,0.95891
5,0.014519,0.96922
5,0.014519,0.96922
5,0.014265,0.98158
5,0.014265,0.98158
5,0.01472,0.99352
5,0.01472,0.99352
5,0.014817,1.0036
5,0.014817,1.0036
5,0.015011,1.0165
5,0.015011,1.0165
5,0.014926,1.0243
5,0.014926,1.0243
5,0.014481,1.0344
5,0.014481,1.0344
5,0.014377,1.0452
5,0.014377,1.0452
5,0.014243,1.0579
5,0.014243,1.0579
5,0.014166,1.0724
5,0.014166,1.0724
5,0.013129,1.0766
5,0.013129,1.0766
5,0.012812,1.0846
5,0.012812,1.0846
5,0.012123,1.096
5,0.012123,1.096
5,0.011791,1.1082
5,0.011791,1.1082
5,0.011173,1.1136
5,0.011173,1.1136
5,0.010578,1.12
5,0.010578,1.12
5,0.010376,1.132
5,0.010376,1.132
5,0.0098798,1.1423
5,0.0098798,1.1423
5,0.009691,1.1491
5,0.009691,1.1491
5,0.0096949,1.152
5,0.0096949,1.152
5,0.0096895,1.1647
5,0.0096895,1.1647
5,0.009452,1.1674
5,0.009452,1.1674
5,0.0093105,1.1736
5,0.0093105,1.1736
5,0.0090479,1.1735
5,0.0090479,1.1735
5,0.0090891,1.1815
5,0.0090891,1.1815
5,0.0093625,1.1844
5,0.0093625,1.1844
5,0.0089289,1.1869
5,0.0089289,1.1869
5,0.0083398,1.191
5,0.0083398,1.191
5,0.0091715,1.1899
5,0.0091715,1.1899
5,0.0090812,1.1943
5,0.0090812,1.1943
5,0.0091907,1.1999
5,0.0091907,1.1999
5,0.0089505,1.2007
5,0.0089505,1.2007
5,0.009174,1.1994
5,0.009174,1.1994
5,0.00922,1.2076
5,0.00922,1.2076
5,0.0097419,1.2089
5,0.0097419,1.2089
5,0.009945,1.2121
5,0.009945,1.2121
5,0.010032,1.2073
5,0.010032,1.2073
5,0.010013,1.2069
5,0.010013,1.2069
5,0.010519,1.2127
5,0.010519,1.2127
5,0.011384,1.2156
5,0.011384,1.2156
5,0.011807,1.2167
5,0.011807,1.2167
5,0.012428,1.2168
5,0.012428,1.2168
5,0.012915,1.2102
5,0.012915,1.2102
5,0.01315,1.2159
5,0.01315,1.2159
5,0.013321,1.2191
5,0.013321,1.2191
5,0.014155,1.2191
5,0.014155,1.2191
5,0.014935,1.2251
5,0.014935,1.2251
5,0.01512,1.2217
5,0.01512,1.2217
5,0.015809,1.2124
5,0.015809,1.2124
5,0.016349,1.2178
5,0.016349,1.2178
5,0.01713,1.2153
5,0.01713,1.2153
5,0.018514,1.2139
5,0.018514,1.2139
5,0.017908,1.2092
5,0.017908,1.2092
5,0.018607,1.2064
5,0.018607,1.2064
5,0.019965,1.2078
5,0.019965,1.2078
5,0.020079,1.2084
5,0.020079,1.2084
5,0.020347,1.2064
5,0.020347,1.2064
5,0.020969,1.2053
5,0.020969,1.2053
5,0.022142,1.199
5,0.022142,1.199
5,0.022964,1.1889
5,0.022964,1.1889
5,0.024174,1.1811
5,0.024174,1.1811
5,0.025673,1.1714
5,0.025673,1.1714
5,0.025954,1.1575
5,0.025954,1.1575
5,0.027059,1.1517
5,0.027059,1.1517
5,0.028341,1.1398
5,0.028341,1.1398
5,0.029377,1.1291
5,0.029377,1.1291
5,0.030121,1.1198
5,0.030121,1.1198
5,0.030099,1.1019
5,0.030099,1.1019
5,0.031645,1.0892
5,0.031645,1.0892
5,0.03213,1.0782
5,0.03213,1.0782
5,0.03232,1.0615
5,0.03232,1.0615
5,0.032999,1.043
5,0.032999,1.043
5,0.032872,1.0329
5,0.032872,1.0329
5,0.032577,1.018
5,0.032577,1.018
5,0.032032,1.0051
5,0.032032,1.0051
5,0.031146,0.99584
5,0.031146,0.99584
5,0.031254,0.98294
5,0.031254,0.98294
5,0.031321,0.98243
5,0.031321,0.98243
5,0.029909,0.97629
5,0.029909,0.97629
5,0.029231,0.96917
5,0.029231,0.96917
5,0.029851,0.95899
5,0.029851,0.95899
5,0.030394,0.95191
5,0.030394,0.95191
5,0.031075,0.94523
5,0.031075,0.94523
5,0.031199,0.93892
5,0.031199,0.93892
5,0.032156,0.92967
5,0.032156,0.92967
5,0.032493,0.91811
5,0.032493,0.91811
5,0.032305,0.90986
5,0.032305,0.90986
5,0.034212,0.90569
5,0.034212,0.90569
5,0.034716,0.90153
5,0.034716,0.90153
5,0.036368,0.89584
5,0.036368,0.89584
5,0.037085,0.88472
5,0.037085,0.88472
5,0.039203,0.87136
5,0.039203,0.87136
5,0.039853,0.85484
5,0.039853,0.85484
5,0.041414,0.83778
5,0.041414,0.83778
5,0.043005,0.81567
5,0.043005,0.81567
5,0.045344,0.78644
5,0.045344,0.78644
5,0.048457,0.75992
5,0.048457,0.75992
5,0.051658,0.72116
5,0.051658,0.72116
5,0.053237,0.6764
5,0.053237,0.6764
5,0.052855,0.64069
5,0.052855,0.64069
5,0.05249,0.60112
5,0.05249,0.60112
5,0.05313,0.55574
5,0.05313,0.55574
5,0.049354,0.51698
5,0.049354,0.51698
5,0.045551,0.47915
5,0.045551,0.47915
5,0.04314,0.45062
5,0.04314,0.45062
5,0.039472,0.43249
5,0.039472,0.43249
5,0.035654,0.42035
5,0.035654,0.42035
5,0.03402,0.41347
5,0.03402,0.41347
5,0.033367,0.4068
5,0.033367,0.4068
5,0.031016,0.40519
5,0.031016,0.40519
5,0.030237,0.40922
5,0.030237,0.40922
5,0.029629,0.42063
5,0.029629,0.42063
5,0.02799,0.43589
5,0.02799,0.43589
5,0.028115,0.45457
5,0.028115,0.45457
5,0.027952,0.46789
5,0.027952,0.46789
5,0.028843,0.49016
5,0.028843,0.49016
5,0.029803,0.5132
5,0.029803,0.5132
5,0.02968,0.5363
5,0.02968,0.5363
5,0.030837,0.5565
5,0.030837,0.5565
5,0.030754,0.57782
5,0.030754,0.57782
5,0.030756,0.60018
5,0.030756,0.60018
5,0.031297,0.62478
5,0.031297,0.62478
5,0.032854,0.64637
5,0.032854,0.64637
5,0.032793,0.67427
5,0.032793,0.67427
5,0.033842,0.6964
5,0.033842,0.6964
5,0.034876,0.72414
5,0.034876,0.72414
5,0.035518,0.74498
5,0.035518,0.74498
5,0.035807,0.76817
5,0.035807,0.76817
5,0.035865,0.79171
5,0.035865,0.79171
5,0.036666,0.82131
5,0.036666,0.82131
5,0.037891,0.84204
5,0.037891,0.84204
5,0.037699,0.87275
5,0.037699,0.87275
5,0.037878,0.89863
5,0.037878,0.89863
5,0.036771,0.92649
5,0.036771,0.92649
5,0.036032,0.95559
5,0.036032,0.95559
5,0.034499,0.98274
5,0.034499,0.98274
5,0.034141,0.99855
5,0.034141,0.99855
5,0.034865,1.0172
5,0.034865,1.0172
5,0.036441,1.036
5,0.036441,1.036
5,0.035765,1.045
5,0.035765,1.045
5,0.034235,1.0619
5,0.034235,1.0619
5,0.031913,1.0799
5,0.031913,1.0799
5,0.031348,1.0933
5,0.031348,1.0933
5,0.031146,1.0916
5,0.031146,1.0916
5,0.030579,1.1029
5,0.030579,1.1029
5,0.030866,1.1022
5,0.030866,1.1022
5,0.030499,1.1054
5,0.030499,1.1054
5,0.030289,1.1062
5,0.030289,1.1062
5,0.029904,1.1127
5,0.029904,1.1127
5,0.029065,1.1131
5,0.029065,1.1131
5,0.028986,1.1184
5,0.028986,1.1184
5,0.02916,1.1106
5,0.02916,1.1106
5,0.028398,1.113
5,0.028398,1.113
5,0.02771,1.1242
5,0.02771,1.1242
5,0.027365,1.1147
5,0.027365,1.1147
5,0.027037,1.1163
5,0.027037,1.1163
5,0.026103,1.1256
5,0.026103,1.1256
5,0.026062,1.1192
5,0.026062,1.1192
5,0.025586,1.1134
5,0.025586,1.1134
5,0.024747,1.1082
5,0.024747,1.1082
5,0.0246,1.1073
5,0.0246,1.1073
5,0.023434,1.1001
5,0.023434,1.1001
5,0.022942,1.0917
5,0.022942,1.0917
5,0.021999,1.0871
5,0.021999,1.0871
5,0.021538,1.0806
5,0.021538,1.0806
5,0.020547,1.0687
5,0.020547,1.0687
5,0.019706,1.0567
5,0.019706,1.0567
5,0.019362,1.0512
5,0.019362,1.0512
5,0.019791,1.0446
5,0.019791,1.0446
5,0.01863,1.032
5,0.01863,1.032
5,0.01844,1.0264
5,0.01844,1.0264
5,0.017861,1.0216
5,0.017861,1.0216
5,0.017949,1.0195
5,0.017949,1.0195
5,0.017156,1.0151
5,0.017156,1.0151
5,0.016965,1.0108
5,0.016965,1.0108
5,0.016662,1.0103
5,0.016662,1.0103
5,0.01556,1.0072
5,0.01556,1.0072
5,0.015707,1.0082
5,0.015707,1.0082
5,0.015076,1.003
5,0.015076,1.003
5,0.01472,1.0045
5,0.01472,1.0045
5,0.013891,1.0055
5,0.013891,1.0055
5,0.014279,1.0011
5,0.014279,1.0011
5,0.013958,0.99708
5,0.013958,0.99708
5,0.013878,0.9977
5,0.013878,0.9977
5,0.014113,0.99515
5,0.014113,0.99515
5,0.013183,0.99302
5,0.013183,0.99302
5,0.013179,0.98272
5,0.013179,0.98272
5,0.012756,0.97426
5,0.012756,0.97426
5,0.013128,0.96336
5,0.013128,0.96336
5,0.012548,0.96038
5,0.012548,0.96038
5,0.013156,0.95111
5,0.013156,0.95111
5,0.012482,0.94524
5,0.012482,0.94524
5,0.013114,0.94138
5,0.013114,0.94138
5,0.012686,0.93755
5,0.012686,0.93755
5,0.012489,0.92518
5,0.012489,0.92518
5,0.012766,0.9134
5,0.012766,0.9134
5,0.012894,0.90536
5,0.012894,0.90536
5,0.01286,0.89835
5,0.01286,0.89835
5,0.012238,0.8907
5,0.012238,0.8907
5,0.012383,0.87597
5,0.012383,0.87597
5,0.012264,0.86571
5,0.012264,0.86571
5,0.012554,0.86474
5,0.012554,0.86474
5,0.012091,0.85273
5,0.012091,0.85273
5,0.012632,0.85173
5,0.012632,0.85173
5,0.011918,0.84407
5,0.011918,0.84407
5,0.011557,0.83807
5,0.011557,0.83807
5,0.011194,0.82242
5,0.011194,0.82242
5,0.011607,0.81623
5,0.011607,0.81623
5,0.011438,0.80865
5,0.011438,0.80865
5,0.011462,0.80423
5,0.011462,0.80423
5,0.010911,0.80012
5,0.010911,0.80012
5,0.011022,0.78681
5,0.011022,0.78681
5,0.010431,0.78593
5,0.010431,0.78593
5,0.010737,0.77459
5,0.010737,0.77459
5,0.01074,0.7772
5,0.01074,0.7772
5,0.010768,0.77814
5,0.010768,0.77814
5,0.01098,0.78374
5,0.01098,0.78374
5,0.010733,0.77484
5,0.010733,0.77484
5,0.0098503,0.78237
5,0.0098503,0.78237
5,0.010493,0.77964
5,0.010493,0.77964
5,0.010634,0.78406
5,0.010634,0.78406
5,0.010644,0.79243
5,0.010644,0.79243
5,0.010547,0.79861
5,0.010547,0.79861
5,0.010439,0.80432
5,0.010439,0.80432
5,0.010633,0.80773
5,0.010633,0.80773
5,0.011162,0.81298
5,0.011162,0.81298
5,0.010768,0.82267
5,0.010768,0.82267
5,0.011296,0.82824
5,0.011296,0.82824
5,0.011259,0.83899
5,0.011259,0.83899
5,0.011576,0.84608
5,0.011576,0.84608
5,0.011813,0.85918
5,0.011813,0.85918
5,0.011647,0.86271
5,0.011647,0.86271
5,0.011731,0.86589
5,0.011731,0.86589
5,0.011949,0.87606
5,0.011949,0.87606
5,0.012277,0.87729
5,0.012277,0.87729
5,0.011494,0.88323
5,0.011494,0.88323
5,0.011702,0.89549
5,0.011702,0.89549
5,0.012327,0.89649
5,0.012327,0.89649
5,0.012641,0.906
5,0.012641,0.906
5,0.012382,0.91365
5,0.012382,0.91365
5,0.012218,0.92045
5,0.012218,0.92045
5,0.012681,0.92955
5,0.012681,0.92955
5,0.013162,0.9438
5,0.013162,0.9438
5,0.012453,0.95041
5,0.012453,0.95041
5,0.012712,0.95812
5,0.012712,0.95812
5,0.01304,0.97293
5,0.01304,0.97293
5,0.012874,0.97195
5,0.012874,0.97195
5,0.012664,0.97886
5,0.012664,0.97886
5,0.012856,0.99452
5,0.012856,0.99452
5,0.012888,1.0046
5,0.012888,1.0046
5,0.01316,1.006
5,0.01316,1.006
5,0.013315,1.0173
5,0.013315,1.0173
5,0.012988,1.0187
5,0.012988,1.0187
5,0.013029,1.0286
5,0.013029,1.0286
5,0.012505,1.0339
5,0.012505,1.0339
5,0.013235,1.0447
5,0.013235,1.0447
5,0.012905,1.0496
5,0.012905,1.0496
5,0.012591,1.0651
5,0.012591,1.0651
5,0.012657,1.0697
5,0.012657,1.0697
5,0.012952,1.0699
5,0.012952,1.0699
5,0.012543,1.0804
5,0.012543,1.0804
5,0.01256,1.0842
5,0.01256,1.0842
5,0.01258,1.0826
5,0.01258,1.0826
5,0.012673,1.0871
5,0.012673,1.0871
5,0.012226,1.1001
5,0.012226,1.1001
5,0.012246,1.1044
5,0.012246,1.1044
5,0.012723,1.1085
5,0.012723,1.1085
5,0.012577,1.1141
5,0.012577,1.1141
5,0.011886,1.1186
5,0.011886,1.1186
5,0.011871,1.1213
5,0.011871,1.1213
5,0.011712,1.1284
5,0.011712,1.1284
5,0.011506,1.1309
5,0.011506,1.1309
5,0.012202,1.1355
5,0.012202,1.1355
5,0.012061,1.1329
5,0.012061,1.1329
5,0.012227,1.1385
5,0.012227,1.1385
5,0.012378,1.1433
5,0.012378,1.1433
5,0.012698,1.1464
5,0.012698,1.1464
5,0.013013,1.152
5,0.013013,1.152
5,0.013028,1.1601
5,0.013028,1.1601
5,0.012845,1.1703
5,0.012845,1.1703
5,0.012937,1.1763
5,0.012937,1.1763
5,0.012867,1.188
5,0.012867,1.188
5,0.012721,1.195
5,0.012721,1.195
5,0.012993,1.1996
5,0.012993,1.1996
5,0.012866,1.2071
5,0.012866,1.2071
5,0.013776,1.2146
5,0.013776,1.2146
5,0.013994,1.2179
5,0.013994,1.2179
5,0.014046,1.2309
5,0.014046,1.2309
5,0.014124,1.2332
5,0.014124,1.2332
5,0.014779,1.24
5,0.014779,1.24
5,0.014803,1.2508
5,0.014803,1.2508
5,0.014836,1.2597
5,0.014836,1.2597
5,0.014835,1.263
5,0.014835,1.263
5,0.015312,1.2751
5,0.015312,1.2751
5,0.015733,1.288
5,0.015733,1.288
5,0.016248,1.2888
5,0.016248,1.2888
5,0.01642,1.294
5,0.01642,1.294
5,0.017044,1.2994
5,0.017044,1.2994
5,0.018658,1.2933
5,0.018658,1.2933
5,0.018768,1.2918
5,0.018768,1.2918
5,0.019101,1.2863
5,0.019101,1.2863
5,0.019089,1.2735
5,0.019089,1.2735
5,0.021233,1.2706
5,0.021233,1.2706
5,0.022487,1.2571
5,0.022487,1.2571
5,0.02373,1.2436
5,0.02373,1.2436
5,0.025926,1.2195
5,0.025926,1.2195
5,0.026254,1.2001
5,0.026254,1.2001
5,0.027932,1.1817
5,0.027932,1.1817
5,0.028387,1.1605
5,0.028387,1.1605
5,0.03046,1.1421
5,0.03046,1.1421
5,0.030725,1.1218
5,0.030725,1.1218
5,0.033423,1.0971
5,0.033423,1.0971
5,0.033543,1.0786
5,0.033543,1.0786
5,0.034621,1.0587
5,0.034621,1.0587
5,0.035931,1.0417
5,0.035931,1.0417
5,0.037135,1.0221
5,0.037135,1.0221
5,0.037082,0.99809
5,0.037082,0.99809
5,0.038139,0.9751
5,0.038139,0.9751
5,0.038615,0.96048
5,0.038615,0.96048
5,0.039266,0.94061
5,0.039266,0.94061
5,0.040119,0.92386
5,0.040119,0.92386
5,0.041698,0.90306
5,0.041698,0.90306
5,0.042177,0.87884
5,0.042177,0.87884
5,0.043956,0.86399
5,0.043956,0.86399
5,0.044763,0.83815
5,0.044763,0.83815
5,0.044742,0.81454
5,0.044742,0.81454
5,0.045788,0.7885
5,0.045788,0.7885
5,0.048422,0.75641
5,0.048422,0.75641
5,0.050829,0.71473
5,0.050829,0.71473
5,0.05333,0.67844
5,0.05333,0.67844
5,0.054854,0.63417
5,0.054854,0.63417
5,0.055127,0.59221
5,0.055127,0.59221
5,0.05138,0.55888
5,0.05138,0.55888
5,0.051607,0.51504
5,0.051607,0.51504
5,0.048627,0.48279
5,0.048627,0.48279
5,0.048421,0.45189
5,0.048421,0.45189
5,0.044997,0.4228
5,0.044997,0.4228
5,0.043217,0.40682
5,0.043217,0.40682
5,0.040205,0.38946
5,0.040205,0.38946
5,0.038024,0.37492
5,0.038024,0.37492
5,0.03668,0.36037
5,0.03668,0.36037
5,0.034682,0.35486
5,0.034682,0.35486
5,0.032681,0.34625
5,0.032681,0.34625
5,0.03122,0.35128
5,0.03122,0.35128
5,0.030783,0.35958
5,0.030783,0.35958
5,0.030091,0.37793
5,0.030091,0.37793
5,0.028531,0.40148
5,0.028531,0.40148
5,0.027344,0.41305
5,0.027344,0.41305
5,0.02609,0.42692
5,0.02609,0.42692
5,0.026323,0.44903
5,0.026323,0.44903
5,0.027028,0.47233
5,0.027028,0.47233
5,0.026871,0.49379
5,0.026871,0.49379
5,0.026099,0.51421
5,0.026099,0.51421
5,0.026012,0.53421
5,0.026012,0.53421
5,0.024625,0.55865
5,0.024625,0.55865
5,0.023942,0.58562
5,0.023942,0.58562
5,0.024391,0.60585
5,0.024391,0.60585
5,0.023957,0.6247
5,0.023957,0.6247
5,0.023312,0.642
5,0.023312,0.642
5,0.022339,0.65288
5,0.022339,0.65288
5,0.021434,0.66379
5,0.021434,0.66379
5,0.021586,0.66681
5,0.021586,0.66681
5,0.021546,0.67156
5,0.021546,0.67156
5,0.020978,0.67186
5,0.020978,0.67186
5,0.019078,0.66964
5,0.019078,0.66964
5,0.017824,0.66279
5,0.017824,0.66279
5,0.015713,0.64658
5,0.015713,0.64658
5,0.012646,0.61706
5,0.012646,0.61706
5,0.013109,0.54077
5,0.013109,0.54077
5,0.038967,0.29966
5,0.038967,0.29966
5,0.020731,0.11257
5,0.020731,0.11257
5,0.00012563,3.2324e-09
5,0.00012563,3.2324e-09
5,3.9469e-05,1.2282e-09
5,3.9469e-05,1.2282e-09
5,8.2308e-05,9.2968e-10
5,8.2308e-05,9.2968e-10
5,9.6953e-05,-1.2626e-10
5,9.6953e-05,-1.2626e-10
5,3.6936e-05,-1.0937e-10
5,3.6936e-05,-1.0937e-10
5,4.1504e-05,1.2771e-09
5,4.1504e-05,1.2771e-09
5,3.6161e-05,3.3868e-09
5,3.6161e-05,3.3868e-09
5,3.9505e-05,3.0967e-09
5,3.9505e-05,3.0967e-09
5,4.3586e-05,4.1496e-09
5,4.3586e-05,4.1496e-09
5,3.6092e-05,1.0827e-09
5,3.6092e-05,1.0827e-09
5,2.6214e-05,5.0729e-09
5,2.6214e-05,5.0729e-09
5,2.3139e-05,4.6054e-09
5,2.3139e-05,4.6054e-09
5,1.5953e-05,2.6283e-09
5,1.5953e-05,2.6283e-09
5,1.6488e-05,3.0984e-09
5,1.6488e-05,3.0984e-09
5,3.577e-05,3.642e-09
5,3.577e-05,3.642e-09
5,1.4571e-05,3.2889e-09
5,1.4571e-05,3.2889e-09
5,1.1717e-05,1.8502e-09
5,1.1717e-05,1.8502e-09
5,1.0122e-05,1.6991e-09
5,1.0122e-05,1.6991e-09
5,8.3928e-06,1.7057e-09
5,8.3928e-06,1.7057e-09
5,1.1372e-05,2.4713e-09
5,1.1372e-05,2.4713e-09
5,7.6367e-06,1.8989e-09
5,7.6367e-06,1.8989e-09
5,6.9397e-06,1.9555e-09
5,6.9397e-06,1.9555e-09
5,2.238e-06,1.5733e-09
5,2.238e-06,1.5733e-09
5,2.6088e-06,1.7197e-09
5,2.6088e-06,1.7197e-09
5,3.2458e-06,1.3698e-09
5,3.2458e-06,1.3698e-09
5,1.7032e-06,1.2399e-09
5,1.7032e-06,1.2399e-09
5,7.767e-07,1.044e-09
5,7.767e-07,1.044e-09
5,1.1665e-06,1.0465e-09
5,1.1665e-06,1.0465e-09
5,5.3836e-07,8.5795e-10
5,5.3836e-07,8.5795e-10
5,2.4107e-07,3.6598e-10
5,2.4107e-07,3.6598e-10
5,5.508e-08,9.0639e-11
5,5.508e-08,9.0639e-11
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
