"X","Y","Z","K","W","uu","uv","uw","vv","vw","ww","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
17.803,0.65,1.0284,0.00023462,1.1147,8.7326e-05,2.5204e-06,-8.5072e-06,7.6461e-05,-7.1455e-06,0.00030545,1,1.0284,17.803,0.65,1.0284
17.803,0.65,1.0605,0.00023462,1.1147,8.7326e-05,2.5204e-06,-8.5072e-06,7.6461e-05,-7.1455e-06,0.00030545,1,1.0605,17.803,0.65,1.0605
17.803,0.65,1.0926,0.0002467,1.115,9.4245e-05,1.3465e-05,-2.9079e-06,8.8922e-05,2.5822e-07,0.00031023,1,1.0926,17.803,0.65,1.0926
17.803,0.65,1.1248,0.0002467,1.115,9.4245e-05,1.3465e-05,-2.9079e-06,8.8922e-05,2.5822e-07,0.00031023,1,1.1248,17.803,0.65,1.1248
17.803,0.65,1.1569,0.00024133,1.1155,8.3488e-05,3.1473e-06,-1.2174e-05,7.9515e-05,-9.4401e-06,0.00031966,1,1.1569,17.803,0.65,1.1569
17.803,0.65,1.189,0.00024133,1.1155,8.3488e-05,3.1473e-06,-1.2174e-05,7.9515e-05,-9.4401e-06,0.00031966,1,1.189,17.803,0.65,1.189
17.803,0.65,1.2212,0.00026913,1.1157,9.3596e-05,1.5645e-05,-1.4454e-06,9.7471e-05,1.088e-05,0.00034719,1,1.2212,17.803,0.65,1.2212
17.803,0.65,1.2533,0.00026913,1.1157,9.3596e-05,1.5645e-05,-1.4454e-06,9.7471e-05,1.088e-05,0.00034719,1,1.2533,17.803,0.65,1.2533
17.803,0.65,1.2854,0.00026939,1.116,8.5642e-05,4.5258e-06,-5.208e-06,7.7373e-05,-1.2147e-05,0.00037577,1,1.2854,17.803,0.65,1.2854
17.803,0.65,1.3176,0.00026939,1.116,8.5642e-05,4.5258e-06,-5.208e-06,7.7373e-05,-1.2147e-05,0.00037577,1,1.3176,17.803,0.65,1.3176
17.803,0.65,1.3497,0.00030519,1.1164,9.8239e-05,1.7768e-05,1.8074e-06,9.7705e-05,4.0146e-06,0.00041444,1,1.3497,17.803,0.65,1.3497
17.803,0.65,1.3818,0.00030519,1.1164,9.8239e-05,1.7768e-05,1.8074e-06,9.7705e-05,4.0146e-06,0.00041444,1,1.3818,17.803,0.65,1.3818
17.803,0.65,1.414,0.00028902,1.1164,9.0101e-05,5.5181e-06,-1.513e-05,8.4199e-05,-9.5033e-06,0.00040374,1,1.414,17.803,0.65,1.414
17.803,0.65,1.4461,0.00028902,1.1164,9.0101e-05,5.5181e-06,-1.513e-05,8.4199e-05,-9.5033e-06,0.00040374,1,1.4461,17.803,0.65,1.4461
17.803,0.65,1.4783,0.00033105,1.1169,0.00010041,2.0414e-05,4.8105e-06,0.00010321,7.2313e-06,0.00045848,1,1.4783,17.803,0.65,1.4783
17.803,0.65,1.5104,0.00033105,1.1169,0.00010041,2.0414e-05,4.8105e-06,0.00010321,7.2313e-06,0.00045848,1,1.5104,17.803,0.65,1.5104
17.803,0.65,1.5425,0.00031426,1.1168,8.624e-05,7.5794e-06,-2.1108e-05,7.9005e-05,-1.1833e-05,0.00046327,1,1.5425,17.803,0.65,1.5425
17.803,0.65,1.5747,0.00031426,1.1168,8.624e-05,7.5794e-06,-2.1108e-05,7.9005e-05,-1.1833e-05,0.00046327,1,1.5747,17.803,0.65,1.5747
17.803,0.65,1.6068,0.00037124,1.1173,0.00010634,2.1577e-05,1.1495e-05,9.2687e-05,2.3996e-05,0.00054345,1,1.6068,17.803,0.65,1.6068
17.803,0.65,1.6389,0.00037124,1.1173,0.00010634,2.1577e-05,1.1495e-05,9.2687e-05,2.3996e-05,0.00054345,1,1.6389,17.803,0.65,1.6389
17.803,0.65,1.6711,0.00036351,1.1173,8.9469e-05,8.975e-06,-2.7089e-05,8.5828e-05,-1.6839e-05,0.00055173,1,1.6711,17.803,0.65,1.6711
17.803,0.65,1.7032,0.00036351,1.1173,8.9469e-05,8.975e-06,-2.7089e-05,8.5828e-05,-1.6839e-05,0.00055173,1,1.7032,17.803,0.65,1.7032
17.803,0.65,1.7353,0.00042023,1.1177,0.0001051,2.0187e-05,1.264e-05,0.0001006,1.4073e-05,0.00063475,1,1.7353,17.803,0.65,1.7353
17.803,0.65,1.7675,0.00042023,1.1177,0.0001051,2.0187e-05,1.264e-05,0.0001006,1.4073e-05,0.00063475,1,1.7675,17.803,0.65,1.7675
17.803,0.65,1.7996,0.00041404,1.1177,9.2296e-05,1.2671e-05,-3.3155e-05,9.6355e-05,-2.1231e-05,0.00063943,1,1.7996,17.803,0.65,1.7996
17.803,0.65,1.8318,0.00041404,1.1177,9.2296e-05,1.2671e-05,-3.3155e-05,9.6355e-05,-2.1231e-05,0.00063943,1,1.8318,17.803,0.65,1.8318
17.803,0.65,1.8639,0.00047195,1.1182,0.00010476,2.2042e-05,1.1387e-05,0.00010442,1.1042e-05,0.00073473,1,1.8639,17.803,0.65,1.8639
17.803,0.65,1.896,0.00047195,1.1182,0.00010476,2.2042e-05,1.1387e-05,0.00010442,1.1042e-05,0.00073473,1,1.896,17.803,0.65,1.896
17.803,0.65,1.9282,0.00048903,1.1183,9.3989e-05,1.7679e-05,-3.3247e-05,9.4009e-05,-2.7361e-05,0.00079006,1,1.9282,17.803,0.65,1.9282
17.803,0.65,1.9603,0.00048903,1.1183,9.3989e-05,1.7679e-05,-3.3247e-05,9.4009e-05,-2.7361e-05,0.00079006,1,1.9603,17.803,0.65,1.9603
17.803,0.65,1.9924,0.00049993,1.1186,0.00010486,2.0518e-05,1.3895e-05,9.7466e-05,2.4312e-05,0.00079752,1,1.9924,17.803,0.65,1.9924
17.803,0.65,2.0246,0.00049993,1.1186,0.00010486,2.0518e-05,1.3895e-05,9.7466e-05,2.4312e-05,0.00079752,1,2.0246,17.803,0.65,2.0246
17.803,0.65,2.0567,0.00053394,1.119,9.4681e-05,2.0401e-05,-3.4681e-05,0.00010029,-3.8113e-05,0.00087291,1,2.0567,17.803,0.65,2.0567
17.803,0.65,2.0888,0.00053394,1.119,9.4681e-05,2.0401e-05,-3.4681e-05,0.00010029,-3.8113e-05,0.00087291,1,2.0888,17.803,0.65,2.0888
17.803,0.65,2.121,0.00054331,1.1191,0.0001012,1.9242e-05,2.38e-06,9.8285e-05,2.8837e-05,0.00088714,1,2.121,17.803,0.65,2.121
17.803,0.65,2.1531,0.00058892,1.1199,9.3926e-05,2.0401e-05,-3.5604e-05,0.0001009,-5.0472e-05,0.00098301,1,2.1531,17.803,0.65,2.1531
17.803,0.65,2.1852,0.00058892,1.1199,9.3926e-05,2.0401e-05,-3.5604e-05,0.0001009,-5.0472e-05,0.00098301,1,2.1852,17.803,0.65,2.1852
17.803,0.65,2.2174,0.00058209,1.1195,9.7836e-05,1.5878e-05,1.9707e-06,9.8597e-05,2.636e-05,0.00096775,1,2.2174,17.803,0.65,2.2174
17.803,0.65,2.2495,0.00058209,1.1195,9.7836e-05,1.5878e-05,1.9707e-06,9.8597e-05,2.636e-05,0.00096775,1,2.2495,17.803,0.65,2.2495
17.803,0.65,2.2817,0.00063221,1.1207,9.799e-05,2.1711e-05,-4.3439e-05,9.9704e-05,-6.806e-05,0.0010667,1,2.2817,17.803,0.65,2.2817
17.803,0.65,2.3138,0.00063221,1.1207,9.799e-05,2.1711e-05,-4.3439e-05,9.9704e-05,-6.806e-05,0.0010667,1,2.3138,17.803,0.65,2.3138
17.803,0.65,2.3459,0.00061208,1.1202,0.0001006,1.9022e-05,-7.4988e-06,0.00010595,2.0423e-05,0.0010176,1,2.3459,17.803,0.65,2.3459
17.803,0.65,2.3781,0.00061208,1.1202,0.0001006,1.9022e-05,-7.4988e-06,0.00010595,2.0423e-05,0.0010176,1,2.3781,17.803,0.65,2.3781
17.803,0.65,2.4102,0.0006799,1.1214,9.6974e-05,2.3082e-05,-4.8619e-05,0.00010724,-7.0447e-05,0.0011556,1,2.4102,17.803,0.65,2.4102
17.803,0.65,2.4423,0.00065167,1.1209,9.6844e-05,1.7851e-05,-6.0665e-06,0.00010861,1.2982e-05,0.0010979,1,2.4423,17.803,0.65,2.4423
17.803,0.65,2.4745,0.00065167,1.1209,9.6844e-05,1.7851e-05,-6.0665e-06,0.00010861,1.2982e-05,0.0010979,1,2.4745,17.803,0.65,2.4745
17.803,0.65,2.5066,0.00070304,1.1222,9.7088e-05,2.377e-05,-4.0281e-05,0.00011381,-7.3822e-05,0.0011952,1,2.5066,17.803,0.65,2.5066
17.803,0.65,2.5387,0.00070304,1.1222,9.7088e-05,2.377e-05,-4.0281e-05,0.00011381,-7.3822e-05,0.0011952,1,2.5387,17.803,0.65,2.5387
17.803,0.65,2.5709,0.00067573,1.1217,9.4889e-05,1.8944e-05,-1.201e-05,0.00011588,5.1589e-06,0.0011407,1,2.5709,17.803,0.65,2.5709
17.803,0.65,2.603,0.00067573,1.1217,9.4889e-05,1.8944e-05,-1.201e-05,0.00011588,5.1589e-06,0.0011407,1,2.603,17.803,0.65,2.603
17.803,0.65,2.6352,0.00071163,1.1231,9.1439e-05,2.2545e-05,-3.6827e-05,0.00011417,-6.6106e-05,0.0012176,1,2.6352,17.803,0.65,2.6352
17.803,0.65,2.6673,0.0007049,1.1226,9.7022e-05,1.6688e-05,-4.2025e-06,0.00011896,6.6273e-06,0.0011938,1,2.6673,17.803,0.65,2.6673
17.803,0.65,2.6994,0.0007049,1.1226,9.7022e-05,1.6688e-05,-4.2025e-06,0.00011896,6.6273e-06,0.0011938,1,2.6994,17.803,0.65,2.6994
17.803,0.65,2.7316,0.00073423,1.1241,9.2988e-05,2.4913e-05,-4.5038e-05,0.00012321,-7.4254e-05,0.0012523,1,2.7316,17.803,0.65,2.7316
17.803,0.65,2.7637,0.00073423,1.1241,9.2988e-05,2.4913e-05,-4.5038e-05,0.00012321,-7.4254e-05,0.0012523,1,2.7637,17.803,0.65,2.7637
17.803,0.65,2.7958,0.00073623,1.1237,9.4495e-05,2.0604e-05,-5.0564e-06,0.00011415,2.0211e-06,0.0012638,1,2.7958,17.803,0.65,2.7958
17.803,0.65,2.828,0.00073691,1.1252,8.7509e-05,2.0912e-05,-3.6936e-05,0.000113,-6.7944e-05,0.0012733,1,2.828,17.803,0.65,2.828
17.803,0.65,2.8601,0.00073691,1.1252,8.7509e-05,2.0912e-05,-3.6936e-05,0.000113,-6.7944e-05,0.0012733,1,2.8601,17.803,0.65,2.8601
17.803,0.65,2.8922,0.00075907,1.1249,9.4118e-05,1.4169e-05,4.5473e-07,0.00011658,6.3384e-06,0.0013074,1,2.8922,17.803,0.65,2.8922
17.803,0.65,2.9244,0.00075907,1.1249,9.4118e-05,1.4169e-05,4.5473e-07,0.00011658,6.3384e-06,0.0013074,1,2.9244,17.803,0.65,2.9244
17.803,0.65,2.9565,0.00075731,1.1265,8.5248e-05,1.9196e-05,-4.3643e-05,0.0001162,-5.4196e-05,0.0013132,1,2.9565,17.803,0.65,2.9565
17.803,0.65,2.9886,0.00075613,1.1263,9.6686e-05,1.2587e-05,-9.5832e-07,0.00012052,1.2871e-05,0.0012951,1,2.9886,17.803,0.65,2.9886
17.803,0.65,3.0208,0.00075613,1.1263,9.6686e-05,1.2587e-05,-9.5832e-07,0.00012052,1.2871e-05,0.0012951,1,3.0208,17.803,0.65,3.0208
17.803,0.65,3.0529,0.00075499,1.1281,7.8479e-05,1.2423e-05,-3.9745e-05,0.00011471,-5.8027e-05,0.0013168,1,3.0529,17.803,0.65,3.0529
17.803,0.65,3.0851,0.00075499,1.1281,7.8479e-05,1.2423e-05,-3.9745e-05,0.00011471,-5.8027e-05,0.0013168,1,3.0851,17.803,0.65,3.0851
17.803,0.65,3.1172,0.00074927,1.1282,9.5057e-05,1.0579e-05,3.2979e-06,0.00011501,1.4887e-05,0.0012885,1,3.1172,17.803,0.65,3.1172
17.803,0.65,3.1493,0.00074358,1.13,7.9769e-05,1.3257e-05,-4.4231e-05,0.00011437,-6.239e-05,0.001293,1,3.1493,17.803,0.65,3.1493
17.803,0.65,3.1815,0.00074358,1.13,7.9769e-05,1.3257e-05,-4.4231e-05,0.00011437,-6.239e-05,0.001293,1,3.1815,17.803,0.65,3.1815
17.803,0.65,3.2136,0.00074799,1.1305,9.1382e-05,7.6802e-06,9.8023e-06,0.00012384,1.1846e-05,0.0012807,1,3.2136,17.803,0.65,3.2136
17.803,0.65,3.2457,0.00074551,1.1322,7.9061e-05,7.8378e-06,-3.545e-05,0.00012621,-6.0325e-05,0.0012857,1,3.2457,17.803,0.65,3.2457
17.803,0.65,3.2779,0.00074551,1.1322,7.9061e-05,7.8378e-06,-3.545e-05,0.00012621,-6.0325e-05,0.0012857,1,3.2779,17.803,0.65,3.2779
17.803,0.65,3.31,0.00074343,1.1332,9.5662e-05,6.0084e-06,-7.5514e-06,0.00011902,2.7187e-05,0.0012722,1,3.31,17.803,0.65,3.31
17.803,0.65,3.3421,0.00074343,1.1332,9.5662e-05,6.0084e-06,-7.5514e-06,0.00011902,2.7187e-05,0.0012722,1,3.3421,17.803,0.65,3.3421
17.803,0.65,3.3743,0.00074972,1.1348,7.9777e-05,8.8713e-06,-4.1539e-05,0.00012918,-6.2145e-05,0.0012905,1,3.3743,17.803,0.65,3.3743
17.803,0.65,3.4064,0.00072663,1.1361,9.1706e-05,6.7321e-06,-4.0511e-06,0.00012307,2.4474e-05,0.0012385,1,3.4064,17.803,0.65,3.4064
17.803,0.65,3.4386,0.00072663,1.1361,9.1706e-05,6.7321e-06,-4.0511e-06,0.00012307,2.4474e-05,0.0012385,1,3.4386,17.803,0.65,3.4386
17.803,0.65,3.4707,0.00073753,1.1375,7.1827e-05,7.4894e-06,-3.7844e-05,0.00012887,-7.1749e-05,0.0012743,1,3.4707,17.803,0.65,3.4707
17.803,0.65,3.5028,0.00074357,1.1393,8.8923e-05,5.2067e-06,-5.8001e-06,0.000119,2.8504e-05,0.0012792,1,3.5028,17.803,0.65,3.5028
17.803,0.65,3.535,0.00074357,1.1393,8.8923e-05,5.2067e-06,-5.8001e-06,0.000119,2.8504e-05,0.0012792,1,3.535,17.803,0.65,3.535
17.803,0.65,3.5671,0.00075893,1.1405,7.7562e-05,7.3979e-06,-3.2952e-05,0.00012912,-9.0125e-05,0.0013112,1,3.5671,17.803,0.65,3.5671
17.803,0.65,3.5992,0.00078789,1.1424,9.9455e-05,5.7156e-06,-2.3012e-05,0.00012435,1.7925e-05,0.001352,1,3.5992,17.803,0.65,3.5992
17.803,0.65,3.6314,0.00078789,1.1424,9.9455e-05,5.7156e-06,-2.3012e-05,0.00012435,1.7925e-05,0.001352,1,3.6314,17.803,0.65,3.6314
17.803,0.65,3.6635,0.00080273,1.1436,8.3959e-05,4.6728e-06,-3.7713e-05,0.00012983,-9.4217e-05,0.0013917,1,3.6635,17.803,0.65,3.6635
17.803,0.65,3.6956,0.00084101,1.1454,9.9417e-05,7.9573e-06,-3.3992e-05,0.00013038,6.3961e-06,0.0014522,1,3.6956,17.803,0.65,3.6956
17.803,0.65,3.7278,0.00084101,1.1454,9.9417e-05,7.9573e-06,-3.3992e-05,0.00013038,6.3961e-06,0.0014522,1,3.7278,17.803,0.65,3.7278
17.803,0.65,3.7599,0.00084716,1.1465,8.3514e-05,7.5317e-06,-4.9375e-05,0.00013138,-8.8771e-05,0.0014794,1,3.7599,17.803,0.65,3.7599
17.803,0.65,3.792,0.00087721,1.1482,9.9001e-05,8.6329e-06,-4.5705e-05,0.00013044,-1.2394e-05,0.001525,1,3.792,17.803,0.65,3.792
17.803,0.65,3.8242,0.00087721,1.1482,9.9001e-05,8.6329e-06,-4.5705e-05,0.00013044,-1.2394e-05,0.001525,1,3.8242,17.803,0.65,3.8242
17.803,0.65,3.8563,0.00088611,1.1493,8.5494e-05,7.2752e-06,-4.6699e-05,0.00012958,-7.7031e-05,0.0015571,1,3.8563,17.803,0.65,3.8563
17.803,0.65,3.8885,0.00095169,1.1507,0.0001063,1.5493e-05,-5.9358e-05,0.00014043,-5.7883e-05,0.0016566,1,3.8885,17.803,0.65,3.8885
17.803,0.65,3.9206,0.00095169,1.1507,0.0001063,1.5493e-05,-5.9358e-05,0.00014043,-5.7883e-05,0.0016566,1,3.9206,17.803,0.65,3.9206
17.803,0.65,3.9527,0.00096483,1.1518,9.0678e-05,8.8164e-06,-5.3885e-05,0.00013236,-6.1391e-05,0.0017066,1,3.9527,17.803,0.65,3.9527
17.803,0.65,3.9849,0.0010396,1.1529,0.00010955,1.7581e-05,-6.1678e-05,0.00013881,-0.00011433,0.0018308,1,3.9849,17.803,0.65,3.9849
17.803,0.65,4.017,0.0010526,1.1538,8.8428e-05,1.1865e-05,-5.8701e-05,0.00012476,-3.0356e-05,0.001892,1,4.017,17.803,0.65,4.017
17.803,0.65,4.0491,0.0010526,1.1538,8.8428e-05,1.1865e-05,-5.8701e-05,0.00012476,-3.0356e-05,0.001892,1,4.0491,17.803,0.65,4.0491
17.803,0.65,4.0813,0.0011404,1.1546,0.00011023,1.3103e-05,-7.0044e-05,0.0001531,-0.0001268,0.0020175,1,4.0813,17.803,0.65,4.0813
17.803,0.65,4.1134,0.0011468,1.1554,8.7258e-05,1.3925e-05,-5.5613e-05,0.00012761,-1.6014e-05,0.0020787,1,4.1134,17.803,0.65,4.1134
17.803,0.65,4.1455,0.0011468,1.1554,8.7258e-05,1.3925e-05,-5.5613e-05,0.00012761,-1.6014e-05,0.0020787,1,4.1455,17.803,0.65,4.1455
17.803,0.65,4.1777,0.0012523,1.156,0.00011047,1.218e-05,-8.3933e-05,0.00015903,-0.00016213,0.0022352,1,4.1777,17.803,0.65,4.1777
17.803,0.65,4.2098,0.0012619,1.1565,8.9838e-05,1.4222e-05,-4.7503e-05,0.00011923,-5.1027e-06,0.0023148,1,4.2098,17.803,0.65,4.2098
17.803,0.65,4.242,0.0013952,1.157,0.0001156,1.1582e-05,-9.3455e-05,0.00016791,-0.00018651,0.0025069,1,4.242,17.803,0.65,4.242
17.803,0.65,4.2741,0.0013952,1.157,0.0001156,1.1582e-05,-9.3455e-05,0.00016791,-0.00018651,0.0025069,1,4.2741,17.803,0.65,4.2741
17.803,0.65,4.3062,0.0014005,1.1572,9.1131e-05,1.5329e-05,-4.4142e-05,0.00012771,2.802e-06,0.0025822,1,4.3062,17.803,0.65,4.3062
17.803,0.65,4.3384,0.0015352,1.1576,0.00011629,1.0792e-05,-9.7321e-05,0.00017271,-0.00021547,0.0027814,1,4.3384,17.803,0.65,4.3384
17.803,0.65,4.3705,0.0015352,1.1576,0.00011629,1.0792e-05,-9.7321e-05,0.00017271,-0.00021547,0.0027814,1,4.3705,17.803,0.65,4.3705
17.803,0.65,4.4026,0.0015547,1.1575,9.1824e-05,2.1229e-05,-2.7489e-05,0.00014572,-8.7093e-06,0.0028718,1,4.4026,17.803,0.65,4.4026
17.803,0.65,4.4348,0.0016773,1.1578,0.00011739,1.1309e-05,-0.00010738,0.00018163,-0.00022108,0.0030556,1,4.4348,17.803,0.65,4.4348
17.803,0.65,4.4669,0.0016821,1.1576,0.00010116,1.8055e-05,-1.8754e-05,0.00014636,-1.5896e-05,0.0031168,1,4.4669,17.803,0.65,4.4669
17.803,0.65,4.499,0.0016821,1.1576,0.00010116,1.8055e-05,-1.8754e-05,0.00014636,-1.5896e-05,0.0031168,1,4.499,17.803,0.65,4.499
17.803,0.65,4.5312,0.0017976,1.1579,0.00012318,1.0738e-05,-0.00011874,0.00017082,-0.00023517,0.0033012,1,4.5312,17.803,0.65,4.5312
17.803,0.65,4.5633,0.0018092,1.1575,9.8762e-05,1.9508e-05,-8.2709e-06,0.00015463,-3.0794e-05,0.003365,1,4.5633,17.803,0.65,4.5633
17.803,0.65,4.5954,0.0018849,1.1577,0.00012265,8.1643e-06,-0.00010528,0.00017263,-0.00024691,0.0034746,1,4.5954,17.803,0.65,4.5954
17.803,0.65,4.6276,0.0018849,1.1577,0.00012265,8.1643e-06,-0.00010528,0.00017263,-0.00024691,0.0034746,1,4.6276,17.803,0.65,4.6276
17.803,0.65,4.6597,0.0019012,1.1572,0.00010016,1.5098e-05,-2.6025e-05,0.00016442,-5.6297e-05,0.0035378,1,4.6597,17.803,0.65,4.6597
17.803,0.65,4.6919,0.0019265,1.1575,0.00012271,1.0496e-05,-8.6327e-05,0.00017476,-0.0002416,0.0035556,1,4.6919,17.803,0.65,4.6919
17.803,0.65,4.724,0.0019998,1.1571,0.00010525,1.6262e-05,-3.0501e-05,0.00017444,-8.6993e-05,0.00372,1,4.724,17.803,0.65,4.724
17.803,0.65,4.7561,0.0019677,1.1575,0.00012831,1.0725e-05,-8.5308e-05,0.00017702,-0.00021689,0.0036302,1,4.7561,17.803,0.65,4.7561
17.803,0.65,4.7883,0.0019677,1.1575,0.00012831,1.0725e-05,-8.5308e-05,0.00017702,-0.00021689,0.0036302,1,4.7883,17.803,0.65,4.7883
17.803,0.65,4.8204,0.0020076,1.1574,0.00010754,1.055e-05,1.8822e-07,0.00017425,-7.782e-05,0.0037334,1,4.8204,17.803,0.65,4.8204
17.803,0.65,4.8525,0.001957,1.158,0.00012169,1.3236e-05,-6.694e-05,0.00017827,-0.0002009,0.0036141,1,4.8525,17.803,0.65,4.8525
17.803,0.65,4.8847,0.0019781,1.1582,0.00011281,1.2761e-05,1.5932e-05,0.00018486,-0.00011265,0.0036585,1,4.8847,17.803,0.65,4.8847
17.803,0.65,4.9168,0.0019781,1.1582,0.00011281,1.2761e-05,1.5932e-05,0.00018486,-0.00011265,0.0036585,1,4.9168,17.803,0.65,4.9168
17.803,0.65,4.9489,0.0019239,1.1589,0.00012143,1.4156e-05,-5.6189e-05,0.00017889,-0.00016221,0.0035474,1,4.9489,17.803,0.65,4.9489
17.803,0.65,4.9811,0.0019313,1.1595,0.00011167,6.2305e-06,2.3319e-05,0.00019656,-0.00012239,0.0035543,1,4.9811,17.803,0.65,4.9811
17.803,0.65,5.0132,0.0018727,1.1602,0.0001194,1.0139e-05,-3.7341e-05,0.00018708,-0.00014842,0.0034389,1,5.0132,17.803,0.65,5.0132
