"X","Y","Z","K","W","uu","uv","uw","vv","vw","ww","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,13.214,0.65,-1.1704e-06
13.214,0.65,0.032135,0.00020506,1.0998,3.2694e-05,2.6436e-06,-2.7557e-06,5.093e-05,-3.7588e-06,0.00032651,1,0.032136,13.214,0.65,0.032135
13.214,0.65,0.064271,0.00020506,1.0998,3.2694e-05,2.6436e-06,-2.7557e-06,5.093e-05,-3.7588e-06,0.00032651,1,0.064272,13.214,0.65,0.064271
13.214,0.65,0.096407,0.00021318,1.0977,6.1372e-05,2.8527e-06,4.8703e-06,7.8669e-05,1.8728e-07,0.00028632,1,0.096408,13.214,0.65,0.096407
13.214,0.65,0.12854,0.00021318,1.0977,6.1372e-05,2.8527e-06,4.8703e-06,7.8669e-05,1.8728e-07,0.00028632,1,0.12854,13.214,0.65,0.12854
13.214,0.65,0.16068,0.00024074,1.0978,5.9217e-05,2.7646e-06,3.38e-06,7.4839e-05,-6.5293e-07,0.00034743,1,0.16068,13.214,0.65,0.16068
13.214,0.65,0.19281,0.00024074,1.0978,5.9217e-05,2.7646e-06,3.38e-06,7.4839e-05,-6.5293e-07,0.00034743,1,0.19282,13.214,0.65,0.19281
13.214,0.65,0.22495,0.00024074,1.0978,5.9217e-05,2.7646e-06,3.38e-06,7.4839e-05,-6.5293e-07,0.00034743,1,0.22495,13.214,0.65,0.22495
13.214,0.65,0.25709,0.0002425,1.0975,6.3048e-05,1.8895e-06,-3.6295e-07,7.8972e-05,-2.9251e-06,0.00034298,1,0.25709,13.214,0.65,0.25709
13.214,0.65,0.28922,0.0002425,1.0975,6.3048e-05,1.8895e-06,-3.6295e-07,7.8972e-05,-2.9251e-06,0.00034298,1,0.28922,13.214,0.65,0.28922
13.214,0.65,0.32136,0.00027023,1.098,5.974e-05,6.6452e-07,8.0226e-06,7.0563e-05,-1.1536e-05,0.00041016,1,0.32136,13.214,0.65,0.32136
13.214,0.65,0.35349,0.00027023,1.098,5.974e-05,6.6452e-07,8.0226e-06,7.0563e-05,-1.1536e-05,0.00041016,1,0.3535,13.214,0.65,0.35349
13.214,0.65,0.38563,0.00024305,1.0976,6.3214e-05,3.2867e-06,-4.8756e-06,8.3824e-05,-2.2924e-06,0.00033906,1,0.38563,13.214,0.65,0.38563
13.214,0.65,0.41777,0.00024305,1.0976,6.3214e-05,3.2867e-06,-4.8756e-06,8.3824e-05,-2.2924e-06,0.00033906,1,0.41777,13.214,0.65,0.41777
13.214,0.65,0.4499,0.00026161,1.0984,6.1105e-05,3.4089e-06,-3.7977e-06,7.5937e-05,-8.6731e-06,0.00038619,1,0.4499,13.214,0.65,0.4499
13.214,0.65,0.48204,0.00026161,1.0984,6.1105e-05,3.4089e-06,-3.7977e-06,7.5937e-05,-8.6731e-06,0.00038619,1,0.48204,13.214,0.65,0.48204
13.214,0.65,0.51417,0.00026161,1.0984,6.1105e-05,3.4089e-06,-3.7977e-06,7.5937e-05,-8.6731e-06,0.00038619,1,0.51418,13.214,0.65,0.51417
13.214,0.65,0.54631,0.00024546,1.0978,6.4216e-05,-1.2582e-06,3.6766e-06,8.5628e-05,-5.7461e-06,0.00034108,1,0.54631,13.214,0.65,0.54631
13.214,0.65,0.57845,0.00024546,1.0978,6.4216e-05,-1.2582e-06,3.6766e-06,8.5628e-05,-5.7461e-06,0.00034108,1,0.57845,13.214,0.65,0.57845
13.214,0.65,0.61058,0.00024259,1.0988,6.2775e-05,4.6626e-06,1.6191e-06,8.0993e-05,-9.6144e-06,0.00034141,1,0.61058,13.214,0.65,0.61058
13.214,0.65,0.64272,0.00024259,1.0988,6.2775e-05,4.6626e-06,1.6191e-06,8.0993e-05,-9.6144e-06,0.00034141,1,0.64272,13.214,0.65,0.64272
13.214,0.65,0.67485,0.00024527,1.0982,6.2548e-05,-1.4936e-06,-4.1525e-06,9.204e-05,-3.9762e-06,0.00033595,1,0.67486,13.214,0.65,0.67485
13.214,0.65,0.70699,0.00024527,1.0982,6.2548e-05,-1.4936e-06,-4.1525e-06,9.204e-05,-3.9762e-06,0.00033595,1,0.70699,13.214,0.65,0.70699
13.214,0.65,0.73913,0.0002539,1.0992,6.7295e-05,5.0157e-06,3.3371e-06,8.4159e-05,-1.4649e-05,0.00035634,1,0.73913,13.214,0.65,0.73913
13.214,0.65,0.77126,0.0002539,1.0992,6.7295e-05,5.0157e-06,3.3371e-06,8.4159e-05,-1.4649e-05,0.00035634,1,0.77126,13.214,0.65,0.77126
13.214,0.65,0.8034,0.0002539,1.0992,6.7295e-05,5.0157e-06,3.3371e-06,8.4159e-05,-1.4649e-05,0.00035634,1,0.8034,13.214,0.65,0.8034
13.214,0.65,0.83553,0.00026231,1.0988,6.6118e-05,-3.6471e-06,1.9355e-07,8.9949e-05,-1.263e-05,0.00036856,1,0.83554,13.214,0.65,0.83553
13.214,0.65,0.86767,0.00026231,1.0988,6.6118e-05,-3.6471e-06,1.9355e-07,8.9949e-05,-1.263e-05,0.00036856,1,0.86767,13.214,0.65,0.86767
13.214,0.65,0.89981,0.00025604,1.0996,6.3126e-05,3.4437e-06,-8.5203e-06,8.2177e-05,-1.9257e-05,0.00036678,1,0.89981,13.214,0.65,0.89981
13.214,0.65,0.93194,0.00025604,1.0996,6.3126e-05,3.4437e-06,-8.5203e-06,8.2177e-05,-1.9257e-05,0.00036678,1,0.93194,13.214,0.65,0.93194
13.214,0.65,0.96408,0.00027012,1.0993,6.753e-05,5.1471e-07,1.0981e-06,8.8358e-05,-1.1327e-05,0.00038435,1,0.96408,13.214,0.65,0.96408
13.214,0.65,0.99621,0.00027012,1.0993,6.753e-05,5.1471e-07,1.0981e-06,8.8358e-05,-1.1327e-05,0.00038435,1,0.99622,13.214,0.65,0.99621
13.214,0.65,1.0284,0.00026782,1.0999,6.3208e-05,7.7611e-06,3.5087e-06,8.8707e-05,-1.8205e-05,0.00038372,1,1.0284,13.214,0.65,1.0284
13.214,0.65,1.0605,0.00026782,1.0999,6.3208e-05,7.7611e-06,3.5087e-06,8.8707e-05,-1.8205e-05,0.00038372,1,1.0605,13.214,0.65,1.0605
13.214,0.65,1.0926,0.00028713,1.0999,6.7708e-05,-1.0906e-06,3.7659e-06,9.0788e-05,4.3793e-06,0.00041576,1,1.0926,13.214,0.65,1.0926
13.214,0.65,1.1248,0.00028713,1.0999,6.7708e-05,-1.0906e-06,3.7659e-06,9.0788e-05,4.3793e-06,0.00041576,1,1.1248,13.214,0.65,1.1248
13.214,0.65,1.1569,0.00029741,1.1002,7.0068e-05,7.2816e-06,-1.4665e-05,9.2103e-05,-1.8586e-05,0.00043264,1,1.1569,13.214,0.65,1.1569
13.214,0.65,1.189,0.00029741,1.1002,7.0068e-05,7.2816e-06,-1.4665e-05,9.2103e-05,-1.8586e-05,0.00043264,1,1.189,13.214,0.65,1.189
13.214,0.65,1.2212,0.000297,1.1004,7.606e-05,2.9496e-06,7.9721e-06,9.6494e-05,1.1645e-05,0.00042144,1,1.2212,13.214,0.65,1.2212
13.214,0.65,1.2533,0.000297,1.1004,7.606e-05,2.9496e-06,7.9721e-06,9.6494e-05,1.1645e-05,0.00042144,1,1.2533,13.214,0.65,1.2533
13.214,0.65,1.2854,0.00030154,1.1003,6.96e-05,6.4358e-06,-2.015e-05,9.3295e-05,-1.015e-05,0.00044018,1,1.2854,13.214,0.65,1.2854
13.214,0.65,1.3176,0.00030154,1.1003,6.96e-05,6.4358e-06,-2.015e-05,9.3295e-05,-1.015e-05,0.00044018,1,1.3176,13.214,0.65,1.3176
13.214,0.65,1.3497,0.0003139,1.1004,7.4585e-05,3.4101e-06,4.0075e-06,9.563e-05,9.9864e-06,0.00045758,1,1.3497,13.214,0.65,1.3497
13.214,0.65,1.3818,0.0003139,1.1004,7.4585e-05,3.4101e-06,4.0075e-06,9.563e-05,9.9864e-06,0.00045758,1,1.3818,13.214,0.65,1.3818
13.214,0.65,1.414,0.00032162,1.1003,7.4308e-05,4.7593e-06,-1.9522e-05,9.0013e-05,-1.907e-05,0.00047893,1,1.414,13.214,0.65,1.414
13.214,0.65,1.4461,0.00032162,1.1003,7.4308e-05,4.7593e-06,-1.9522e-05,9.0013e-05,-1.907e-05,0.00047893,1,1.4461,13.214,0.65,1.4461
13.214,0.65,1.4783,0.00033587,1.1005,7.3911e-05,6.5002e-08,-2.1465e-06,9.7911e-05,1.0921e-05,0.00049991,1,1.4783,13.214,0.65,1.4783
13.214,0.65,1.5104,0.00033587,1.1005,7.3911e-05,6.5002e-08,-2.1465e-06,9.7911e-05,1.0921e-05,0.00049991,1,1.5104,13.214,0.65,1.5104
13.214,0.65,1.5425,0.00035062,1.1002,7.6315e-05,-1.6144e-06,-1.7847e-05,8.7946e-05,-2.2928e-05,0.00053699,1,1.5425,13.214,0.65,1.5425
13.214,0.65,1.5747,0.00035062,1.1002,7.6315e-05,-1.6144e-06,-1.7847e-05,8.7946e-05,-2.2928e-05,0.00053699,1,1.5747,13.214,0.65,1.5747
13.214,0.65,1.6068,0.00037767,1.1003,7.5113e-05,-3.6266e-06,-3.3773e-06,9.9353e-05,1.8385e-05,0.00058086,1,1.6068,13.214,0.65,1.6068
