"X","Y","Z","K","W","uu","uv","uw","vv","vw","ww","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,19.539,0.65,-1.1704e-06
19.539,0.65,0.032135,0.00014416,1.1059,4.161e-05,-7.2257e-06,-3.1942e-07,5.8994e-05,-1.7243e-05,0.00018771,1,0.032136,19.539,0.65,0.032135
19.539,0.65,0.064271,0.00014416,1.1059,4.161e-05,-7.2257e-06,-3.1942e-07,5.8994e-05,-1.7243e-05,0.00018771,1,0.064272,19.539,0.65,0.064271
19.539,0.65,0.096407,0.00018869,1.1036,6.7976e-05,-9.8436e-06,-4.2382e-06,9.5209e-05,-8.9925e-06,0.00021419,1,0.096408,19.539,0.65,0.096407
19.539,0.65,0.12854,0.00018869,1.1036,6.7976e-05,-9.8436e-06,-4.2382e-06,9.5209e-05,-8.9925e-06,0.00021419,1,0.12854,19.539,0.65,0.12854
19.539,0.65,0.16068,0.00022032,1.1039,6.7956e-05,-8.8922e-06,-4.5875e-06,9.7712e-05,6.4292e-06,0.00027497,1,0.16068,19.539,0.65,0.16068
19.539,0.65,0.19281,0.00022032,1.1039,6.7956e-05,-8.8922e-06,-4.5875e-06,9.7712e-05,6.4292e-06,0.00027497,1,0.19282,19.539,0.65,0.19281
19.539,0.65,0.22495,0.00022032,1.1039,6.7956e-05,-8.8922e-06,-4.5875e-06,9.7712e-05,6.4292e-06,0.00027497,1,0.22495,19.539,0.65,0.22495
19.539,0.65,0.25709,0.00020305,1.1041,7.1897e-05,-8.2546e-06,-2.8396e-06,0.00010152,-7.6521e-06,0.00023269,1,0.25709,19.539,0.65,0.25709
19.539,0.65,0.28922,0.00020305,1.1041,7.1897e-05,-8.2546e-06,-2.8396e-06,0.00010152,-7.6521e-06,0.00023269,1,0.28922,19.539,0.65,0.28922
19.539,0.65,0.32136,0.00021081,1.1047,7.0908e-05,-7.2977e-06,4.1547e-06,9.861e-05,1.2592e-05,0.0002521,1,0.32136,19.539,0.65,0.32136
