"X","Y","Z","K","W","uu","uv","uw","vv","vw","ww","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,11.964,0.65,-1.1704e-06
11.964,0.65,0.032135,0.00028374,1.0984,0.00010986,-1.0128e-06,2.333e-05,6.2898e-05,-1.9066e-05,0.00039472,1,0.032136,11.964,0.65,0.032135
11.964,0.65,0.064271,0.00028374,1.0984,0.00010986,-1.0128e-06,2.333e-05,6.2898e-05,-1.9066e-05,0.00039472,1,0.064272,11.964,0.65,0.064271
11.964,0.65,0.096407,0.0002582,1.0966,0.00014361,-1.9622e-07,-2.0996e-06,0.00010348,-5.5901e-06,0.0002693,1,0.096408,11.964,0.65,0.096407
11.964,0.65,0.12854,0.0002582,1.0966,0.00014361,-1.9622e-07,-2.0996e-06,0.00010348,-5.5901e-06,0.0002693,1,0.12854,11.964,0.65,0.12854
11.964,0.65,0.16068,0.00027493,1.0951,0.00014498,-4.821e-06,-1.6431e-05,9.8193e-05,-2.5708e-06,0.00030669,1,0.16068,11.964,0.65,0.16068
11.964,0.65,0.19281,0.00027493,1.0951,0.00014498,-4.821e-06,-1.6431e-05,9.8193e-05,-2.5708e-06,0.00030669,1,0.19282,11.964,0.65,0.19281
11.964,0.65,0.22495,0.00027493,1.0951,0.00014498,-4.821e-06,-1.6431e-05,9.8193e-05,-2.5708e-06,0.00030669,1,0.22495,11.964,0.65,0.22495
11.964,0.65,0.25709,0.00027836,1.0965,0.00014896,4.8923e-06,-5.2223e-07,0.00010331,-6.8527e-06,0.00030445,1,0.25709,11.964,0.65,0.25709
11.964,0.65,0.28922,0.00027836,1.0965,0.00014896,4.8923e-06,-5.2223e-07,0.00010331,-6.8527e-06,0.00030445,1,0.28922,11.964,0.65,0.28922
11.964,0.65,0.32136,0.0003189,1.0951,0.0001508,-1.2084e-05,-2.8213e-05,9.8188e-05,3.1415e-06,0.00038881,1,0.32136,11.964,0.65,0.32136
11.964,0.65,0.35349,0.0003189,1.0951,0.0001508,-1.2084e-05,-2.8213e-05,9.8188e-05,3.1415e-06,0.00038881,1,0.3535,11.964,0.65,0.35349
