"X","Y","Z","K","W","uu","uv","uw","vv","vw","ww","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
16.068,0.65,2.9886,0.00081055,1.1443,0.000173,4.013e-06,6.2721e-05,0.00013385,1.321e-05,0.0013142,1,2.9886,16.068,0.65,2.9886
16.068,0.65,3.0208,0.00081055,1.1443,0.000173,4.013e-06,6.2721e-05,0.00013385,1.321e-05,0.0013142,1,3.0208,16.068,0.65,3.0208
16.068,0.65,3.0529,0.00089179,1.1438,0.00015598,-2.4736e-05,-9.5059e-05,0.00014802,-6.1816e-05,0.0014796,1,3.0529,16.068,0.65,3.0529
16.068,0.65,3.0851,0.00089179,1.1438,0.00015598,-2.4736e-05,-9.5059e-05,0.00014802,-6.1816e-05,0.0014796,1,3.0851,16.068,0.65,3.0851
16.068,0.65,3.1172,0.00099239,1.1455,0.00018415,7.5937e-06,5.9464e-05,0.00014289,3.0155e-05,0.0016577,1,3.1172,16.068,0.65,3.1172
16.068,0.65,3.1493,0.0011575,1.1437,0.00014705,-1.8292e-05,-9.4071e-05,0.00016036,-6.4889e-05,0.0020077,1,3.1493,16.068,0.65,3.1493
16.068,0.65,3.1815,0.0011575,1.1437,0.00014705,-1.8292e-05,-9.4071e-05,0.00016036,-6.4889e-05,0.0020077,1,3.1815,16.068,0.65,3.1815
16.068,0.65,3.2136,0.0012688,1.1443,0.00019072,5.1708e-06,2.7067e-05,0.00013981,4.5458e-05,0.0022072,1,3.2136,16.068,0.65,3.2136
16.068,0.65,3.2457,0.0014327,1.1414,0.00014781,-1.8279e-05,-7.2713e-05,0.0001598,-9.6219e-05,0.0025579,1,3.2457,16.068,0.65,3.2457
16.068,0.65,3.2779,0.0014327,1.1414,0.00014781,-1.8279e-05,-7.2713e-05,0.0001598,-9.6219e-05,0.0025579,1,3.2779,16.068,0.65,3.2779
16.068,0.65,3.31,0.0015839,1.1409,0.00020373,3.8395e-06,-1.7984e-06,0.000145,5.4679e-05,0.0028191,1,3.31,16.068,0.65,3.31
16.068,0.65,3.3421,0.0015839,1.1409,0.00020373,3.8395e-06,-1.7984e-06,0.000145,5.4679e-05,0.0028191,1,3.3421,16.068,0.65,3.3421
16.068,0.65,3.3743,0.0016717,1.1373,0.00015297,-1.323e-05,-5.8154e-05,0.00017198,-9.7803e-05,0.0030184,1,3.3743,16.068,0.65,3.3743
